example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
154,/home/projects/bagon/shared/imagenet512/val/n03661043/ILSVRC2012_val_00047573.JPEG,-1,nan,nan,nan,nan,nan,29555
155,/home/projects/bagon/shared/imagenet512/val/n04005630/ILSVRC2012_val_00018223.JPEG,-1,nan,nan,nan,nan,nan,29561
156,/home/projects/bagon/shared/imagenet512/val/n04004767/ILSVRC2012_val_00021479.JPEG,-1,nan,nan,nan,nan,nan,29563
157,/home/projects/bagon/shared/imagenet512/val/n04235860/ILSVRC2012_val_00012254.JPEG,-1,nan,nan,nan,nan,nan,29575
158,/home/projects/bagon/shared/imagenet512/val/n03028079/ILSVRC2012_val_00010770.JPEG,-1,nan,nan,nan,nan,nan,29623
159,/home/projects/bagon/shared/imagenet512/val/n03424325/ILSVRC2012_val_00027617.JPEG,-1,nan,nan,nan,nan,nan,29680
160,/home/projects/bagon/shared/imagenet512/val/n02098105/ILSVRC2012_val_00010624.JPEG,-1,nan,nan,nan,nan,nan,29718
161,/home/projects/bagon/shared/imagenet512/val/n03721384/ILSVRC2012_val_00032461.JPEG,-1,nan,nan,nan,nan,nan,29767
162,/home/projects/bagon/shared/imagenet512/val/n04118538/ILSVRC2012_val_00007612.JPEG,-1,nan,nan,nan,nan,nan,29776
163,/home/projects/bagon/shared/imagenet512/val/n03792782/ILSVRC2012_val_00044560.JPEG,-1,nan,nan,nan,nan,nan,29788
164,/home/projects/bagon/shared/imagenet512/val/n02133161/ILSVRC2012_val_00040347.JPEG,-1,nan,nan,nan,nan,nan,29859
165,/home/projects/bagon/shared/imagenet512/val/n04127249/ILSVRC2012_val_00022457.JPEG,-1,nan,nan,nan,nan,nan,29866
166,/home/projects/bagon/shared/imagenet512/val/n02951585/ILSVRC2012_val_00031819.JPEG,-1,nan,nan,nan,nan,nan,29889
167,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00019468.JPEG,-1,nan,nan,nan,nan,nan,29912
168,/home/projects/bagon/shared/imagenet512/val/n04090263/ILSVRC2012_val_00006389.JPEG,-1,nan,nan,nan,nan,nan,29988
169,/home/projects/bagon/shared/imagenet512/val/n04328186/ILSVRC2012_val_00008052.JPEG,-1,nan,nan,nan,nan,nan,29997
170,/home/projects/bagon/shared/imagenet512/val/n04461696/ILSVRC2012_val_00028462.JPEG,-1,nan,nan,nan,nan,nan,30007
171,/home/projects/bagon/shared/imagenet512/val/n03400231/ILSVRC2012_val_00030273.JPEG,-1,nan,nan,nan,nan,nan,30088
172,/home/projects/bagon/shared/imagenet512/val/n03887697/ILSVRC2012_val_00014996.JPEG,-1,nan,nan,nan,nan,nan,30145
173,/home/projects/bagon/shared/imagenet512/val/n01981276/ILSVRC2012_val_00035209.JPEG,-1,nan,nan,nan,nan,nan,30156
174,/home/projects/bagon/shared/imagenet512/val/n04501370/ILSVRC2012_val_00037051.JPEG,-1,nan,nan,nan,nan,nan,30162
175,/home/projects/bagon/shared/imagenet512/val/n03871628/ILSVRC2012_val_00018251.JPEG,-1,nan,nan,nan,nan,nan,30177
176,/home/projects/bagon/shared/imagenet512/val/n07715103/ILSVRC2012_val_00034930.JPEG,-1,nan,nan,nan,nan,nan,30228
177,/home/projects/bagon/shared/imagenet512/val/n03967562/ILSVRC2012_val_00022829.JPEG,-1,nan,nan,nan,nan,nan,30231
178,/home/projects/bagon/shared/imagenet512/val/n04423845/ILSVRC2012_val_00041828.JPEG,-1,nan,nan,nan,nan,nan,30234
179,/home/projects/bagon/shared/imagenet512/val/n03000684/ILSVRC2012_val_00006578.JPEG,-1,nan,nan,nan,nan,nan,30240
180,/home/projects/bagon/shared/imagenet512/val/n03787032/ILSVRC2012_val_00023922.JPEG,-1,nan,nan,nan,nan,nan,30306
181,/home/projects/bagon/shared/imagenet512/val/n04462240/ILSVRC2012_val_00027030.JPEG,-1,nan,nan,nan,nan,nan,30325
182,/home/projects/bagon/shared/imagenet512/val/n02797295/ILSVRC2012_val_00019109.JPEG,-1,nan,nan,nan,nan,nan,30391
183,/home/projects/bagon/shared/imagenet512/val/n02412080/ILSVRC2012_val_00022185.JPEG,-1,nan,nan,nan,nan,nan,30399
184,/home/projects/bagon/shared/imagenet512/val/n03777754/ILSVRC2012_val_00011982.JPEG,-1,nan,nan,nan,nan,nan,30426
185,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00038052.JPEG,-1,nan,nan,nan,nan,nan,30445
186,/home/projects/bagon/shared/imagenet512/val/n02088238/ILSVRC2012_val_00020930.JPEG,-1,nan,nan,nan,nan,nan,30458
187,/home/projects/bagon/shared/imagenet512/val/n03223299/ILSVRC2012_val_00007119.JPEG,-1,nan,nan,nan,nan,nan,30485
188,/home/projects/bagon/shared/imagenet512/val/n04467665/ILSVRC2012_val_00045032.JPEG,-1,nan,nan,nan,nan,nan,30486
189,/home/projects/bagon/shared/imagenet512/val/n07880968/ILSVRC2012_val_00009412.JPEG,-1,nan,nan,nan,nan,nan,30583
190,/home/projects/bagon/shared/imagenet512/val/n03876231/ILSVRC2012_val_00020604.JPEG,-1,nan,nan,nan,nan,nan,30588
191,/home/projects/bagon/shared/imagenet512/val/n04049303/ILSVRC2012_val_00042573.JPEG,-1,nan,nan,nan,nan,nan,30601
192,/home/projects/bagon/shared/imagenet512/val/n04258138/ILSVRC2012_val_00004067.JPEG,-1,nan,nan,nan,nan,nan,30661
193,/home/projects/bagon/shared/imagenet512/val/n03498962/ILSVRC2012_val_00003307.JPEG,-1,nan,nan,nan,nan,nan,30670
194,/home/projects/bagon/shared/imagenet512/val/n07717556/ILSVRC2012_val_00021200.JPEG,-1,nan,nan,nan,nan,nan,30675
195,/home/projects/bagon/shared/imagenet512/val/n02128925/ILSVRC2012_val_00046612.JPEG,-1,nan,nan,nan,nan,nan,30713
