2025-09-22 21:56:45,432 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01775062/ILSVRC2012_val_00025447.JPEG reached epsilon at step 32, loss sum: 21.8166, final loss: 0.00099468, weight distance: 0.0021
2025-09-22 21:56:47,847 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02978881/ILSVRC2012_val_00016528.JPEG reached epsilon at step 43, loss sum: 52.0779, final loss: 0.00082827, weight distance: 0.0030
2025-09-22 21:56:50,609 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02167151/ILSVRC2012_val_00004517.JPEG reached epsilon at step 47, loss sum: 43.5104, final loss: 0.00093842, weight distance: 0.0032
2025-09-22 21:56:53,002 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01978455/ILSVRC2012_val_00019859.JPEG reached epsilon at step 42, loss sum: 11.1133, final loss: 0.00081015, weight distance: 0.0032
2025-09-22 21:56:55,471 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03899768/ILSVRC2012_val_00023647.JPEG reached epsilon at step 44, loss sum: 47.8997, final loss: 0.00079060, weight distance: 0.0032
2025-09-22 21:56:57,990 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02104365/ILSVRC2012_val_00045533.JPEG reached epsilon at step 45, loss sum: 25.0048, final loss: 0.00090885, weight distance: 0.0035
2025-09-22 21:57:00,743 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00034621.JPEG reached epsilon at step 51, loss sum: 55.9781, final loss: 0.00096035, weight distance: 0.0037
2025-09-22 21:57:03,493 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03584254/ILSVRC2012_val_00039821.JPEG reached epsilon at step 51, loss sum: 61.1610, final loss: 0.00096846, weight distance: 0.0035
2025-09-22 21:57:05,707 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07836838/ILSVRC2012_val_00017527.JPEG reached epsilon at step 38, loss sum: 14.0087, final loss: 0.00096750, weight distance: 0.0029
2025-09-22 21:57:09,216 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04483307/ILSVRC2012_val_00045574.JPEG reached epsilon at step 66, loss sum: 97.4081, final loss: 0.00092363, weight distance: 0.0050
2025-09-22 21:57:12,515 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03868863/ILSVRC2012_val_00036571.JPEG reached epsilon at step 64, loss sum: 193.1926, final loss: 0.00094414, weight distance: 0.0046
2025-09-22 21:57:15,184 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01773549/ILSVRC2012_val_00041612.JPEG reached epsilon at step 49, loss sum: 48.2739, final loss: 0.00093222, weight distance: 0.0034
2025-09-22 21:57:18,323 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02814533/ILSVRC2012_val_00006220.JPEG reached epsilon at step 60, loss sum: 74.7636, final loss: 0.00099277, weight distance: 0.0045
2025-09-22 21:57:20,951 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n15075141/ILSVRC2012_val_00034988.JPEG reached epsilon at step 48, loss sum: 84.6891, final loss: 0.00080919, weight distance: 0.0034
2025-09-22 21:57:23,157 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03899768/ILSVRC2012_val_00036309.JPEG reached epsilon at step 38, loss sum: 24.8100, final loss: 0.00099277, weight distance: 0.0028
2025-09-22 21:57:25,776 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07718472/ILSVRC2012_val_00030457.JPEG reached epsilon at step 48, loss sum: 54.0126, final loss: 0.00077438, weight distance: 0.0033
2025-09-22 21:57:28,475 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02105855/ILSVRC2012_val_00024624.JPEG reached epsilon at step 50, loss sum: 89.1253, final loss: 0.00083256, weight distance: 0.0039
2025-09-22 21:57:31,308 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04597913/ILSVRC2012_val_00006723.JPEG reached epsilon at step 53, loss sum: 93.2628, final loss: 0.00090504, weight distance: 0.0036
2025-09-22 21:57:34,307 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04090263/ILSVRC2012_val_00018218.JPEG reached epsilon at step 57, loss sum: 148.8864, final loss: 0.00097418, weight distance: 0.0041
2025-09-22 21:57:38,064 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02123159/ILSVRC2012_val_00045958.JPEG reached epsilon at step 75, loss sum: 36.0682, final loss: 0.00098705, weight distance: 0.0054
2025-09-22 21:57:40,858 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03461385/ILSVRC2012_val_00021783.JPEG reached epsilon at step 52, loss sum: 52.1472, final loss: 0.00094128, weight distance: 0.0038
2025-09-22 21:57:43,162 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n09246464/ILSVRC2012_val_00048191.JPEG reached epsilon at step 40, loss sum: 15.1928, final loss: 0.00090075, weight distance: 0.0029
2025-09-22 21:57:46,651 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03710637/ILSVRC2012_val_00010435.JPEG reached epsilon at step 69, loss sum: 8.4694, final loss: 0.00092506, weight distance: 0.0049
2025-09-22 21:57:49,147 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02894605/ILSVRC2012_val_00044923.JPEG reached epsilon at step 45, loss sum: 32.2876, final loss: 0.00099087, weight distance: 0.0032
2025-09-22 21:57:51,550 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02843684/ILSVRC2012_val_00002647.JPEG reached epsilon at step 43, loss sum: 47.5497, final loss: 0.00093412, weight distance: 0.0027
2025-09-22 21:57:54,584 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03481172/ILSVRC2012_val_00001591.JPEG reached epsilon at step 58, loss sum: 233.8079, final loss: 0.00094175, weight distance: 0.0041
2025-09-22 21:57:57,200 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n07684084/ILSVRC2012_val_00012379.JPEG reached epsilon at step 46, loss sum: 126.0526, final loss: 0.00081730, weight distance: 0.0034
